0.585, 1.61596
0.586, 1.61492
0.587, 1.61388
0.588, 1.61283
0.589, 1.61178
0.59, 1.61072
0.591, 1.60966
0.592, 1.6086
0.593, 1.60752
0.594, 1.60645
0.595, 1.60537
0.596, 1.60428
0.597, 1.60319
0.598, 1.6021
0.599, 1.601
0.6, 1.59989
0.601, 1.59878
0.602, 1.59767
0.603, 1.59655
0.604, 1.59542
0.605, 1.59429
0.606, 1.59316
0.607, 1.59202
0.608, 1.59087
0.609, 1.58972
0.61, 1.58857
0.611, 1.58741
0.612, 1.58625
0.613, 1.58507
0.614, 1.5839
0.615, 1.58272
0.616, 1.58153
0.617, 1.58034
0.618, 1.57915
0.619, 1.57795
0.62, 1.57674
0.621, 1.57553
0.622, 1.57431
0.623, 1.57309
0.624, 1.57186
0.625, 1.57063
0.626, 1.56939
0.627, 1.56815
0.628, 1.5669
0.629, 1.56565
0.63, 1.56439
0.631, 1.56313
0.632, 1.56186
0.633, 1.56058
0.634, 1.5593
0.635, 1.55802
0.636, 1.55672
0.637, 1.55543
0.638, 1.55412
0.639, 1.55282
0.64, 1.5515
0.641, 1.55018
0.642, 1.54886
0.643, 1.54753
0.644, 1.54619
0.645, 1.54485
0.646, 1.54351
0.647, 1.54215
0.648, 1.5408
0.649, 1.53943
0.65, 1.53806
0.651, 1.53669
0.652, 1.53531
0.653, 1.53392
0.654, 1.53253
0.655, 1.53113
0.656, 1.52973
0.657, 1.52832
0.658, 1.5269
0.659, 1.52548
0.66, 1.52405
0.661, 1.52262
0.662, 1.52118
0.663, 1.51973
0.664, 1.51828
0.665, 1.51683
0.666, 1.51536
0.667, 1.51389
0.668, 1.51251
0.669, 1.51101
0.67, 1.50951
0.671, 1.508
0.672, 1.50648
0.673, 1.50497
0.674, 1.50345
0.675, 1.50193
0.676, 1.5004
0.677, 1.49887
0.678, 1.49734
0.679, 1.4958
0.68, 1.49426
0.681, 1.49272
0.682, 1.49117
0.683, 1.48962
0.684, 1.48807
0.685, 1.4864
0.686, 1.48481
0.687, 1.48322
0.688, 1.48162
0.689, 1.48001
0.69, 1.4784
0.691, 1.47678
0.692, 1.47515
0.693, 1.47352
0.694, 1.47188
0.695, 1.47023
0.696, 1.46858
0.697, 1.46692
0.698, 1.46525
0.699, 1.46358
0.7, 1.4619
0.701, 1.46022
0.702, 1.45852
0.703, 1.45682
0.704, 1.45511
0.705, 1.4534
0.706, 1.45168
0.707, 1.44995
0.708, 1.44822
0.709, 1.44648
0.71, 1.44473
0.711, 1.44297
0.712, 1.44121
0.713, 1.43944
0.714, 1.43766
0.715, 1.43588
0.716, 1.43409
0.717, 1.43229
0.718, 1.43048
0.719, 1.42867
0.72, 1.42685
0.721, 1.42502
0.722, 1.42319
0.723, 1.42135
0.724, 1.4195
0.725, 1.41764
0.726, 1.41578
0.727, 1.41391
0.728, 1.41203
0.729, 1.41014
0.73, 1.40825
0.731, 1.40635
0.732, 1.40444
0.733, 1.40252
0.734, 1.4006
0.735, 1.39866
0.736, 1.39672
0.737, 1.39478
0.738, 1.39282
0.739, 1.39086
0.74, 1.38889
0.741, 1.38691
0.742, 1.38492
0.743, 1.38293
0.744, 1.38093
0.745, 1.37892
0.746, 1.3769
0.747, 1.37487
0.748, 1.37284
0.749, 1.3708
0.75, 1.36875
0.751, 1.36669
0.752, 1.36462
0.753, 1.36244
0.754, 1.36035
0.755, 1.35826
0.756, 1.35615
0.757, 1.35404
0.758, 1.35191
0.759, 1.34978
0.76, 1.34764
0.761, 1.34549
0.762, 1.34333
0.763, 1.34116
0.764, 1.33898
0.765, 1.3368
0.766, 1.3346
0.767, 1.3324
0.768, 1.33019
0.769, 1.32797
0.77, 1.32573
0.771, 1.32349
0.772, 1.32124
0.773, 1.31898
0.774, 1.31672
0.775, 1.31444
0.776, 1.31215
0.777, 1.30985
0.778, 1.30755
0.779, 1.30523
0.78, 1.3029
0.781, 1.30057
0.782, 1.29822
0.783, 1.29586
0.784, 1.2935
0.785, 1.29112
0.786, 1.28874
0.787, 1.28634
0.788, 1.28394
0.789, 1.28152
0.79, 1.27909
0.791, 1.27666
0.792, 1.27421
0.793, 1.27175
0.794, 1.26928
0.795, 1.2668
0.796, 1.26431
0.797, 1.26181
0.798, 1.2593
0.799, 1.25678
0.8, 1.25425
0.801, 1.2517
0.802, 1.24915
0.803, 1.24658
0.804, 1.244
0.805, 1.24141
0.806, 1.23881
0.807, 1.2362
0.808, 1.23358
0.809, 1.23094
0.81, 1.2283
0.811, 1.22564
0.812, 1.22297
0.813, 1.22029
0.814, 1.2176
0.815, 1.21489
0.816, 1.21217
0.817, 1.20944
0.818, 1.2067
0.819, 1.20395
0.82, 1.20118
0.821, 1.1984
0.822, 1.19561
0.823, 1.1928
0.824, 1.18998
0.825, 1.18715
0.826, 1.18431
0.827, 1.18145
0.828, 1.17858
0.829, 1.1757
0.83, 1.1728
0.831, 1.1699
0.832, 1.16697
0.833, 1.16403
0.834, 1.16108
0.835, 1.15812
0.836, 1.15514
0.837, 1.15215
0.838, 1.14914
0.839, 1.14612
0.84, 1.14309
0.841, 1.14004
0.842, 1.13697
0.843, 1.13389
0.844, 1.1308
0.845, 1.12769
0.846, 1.12456
0.847, 1.12143
0.848, 1.11827
0.849, 1.1151
0.85, 1.11192
0.851, 1.10871
0.852, 1.1055
0.853, 1.10226
0.854, 1.09902
0.855, 1.09575
0.856, 1.09247
0.857, 1.08917
0.858, 1.08586
0.859, 1.08242
0.86, 1.07907
0.861, 1.0757
0.862, 1.07231
0.863, 1.0689
0.864, 1.06547
0.865, 1.06203
0.866, 1.05857
0.867, 1.05509
0.868, 1.05159
0.869, 1.04807
0.87, 1.04454
0.871, 1.04098
0.872, 1.0374
0.873, 1.03381
0.874, 1.03019
0.875, 1.02656
0.876, 1.0229
0.877, 1.01923
0.878, 1.01553
0.879, 1.01181
0.88, 1.00808
0.881, 1.00432
0.882, 1.00053
0.883, 0.996731
0.884, 0.992906
0.885, 0.989058
0.886, 0.985188
0.887, 0.981294
0.888, 0.977377
0.889, 0.973437
0.89, 0.969473
0.891, 0.965485
0.892, 0.961473
0.893, 0.957436
0.894, 0.953374
0.895, 0.949287
0.896, 0.945174
0.897, 0.941035
0.898, 0.93687
0.899, 0.932678
0.9, 0.928459
0.901, 0.924212
0.902, 0.919938
0.903, 0.915636
0.904, 0.911305
0.905, 0.906945
0.906, 0.902556
0.907, 0.898137
0.908, 0.893688
0.909, 0.889208
0.91, 0.884697
0.911, 0.880155
0.912, 0.87558
0.913, 0.870973
0.914, 0.866332
0.915, 0.861658
0.916, 0.85695
0.917, 0.852207
0.918, 0.847429
0.919, 0.842615
0.92, 0.837764
0.921, 0.832877
0.922, 0.827951
0.923, 0.822988
0.924, 0.817985
0.925, 0.812943
0.926, 0.807861
0.927, 0.802737
0.928, 0.797571
0.929, 0.792363
0.93, 0.787112
0.931, 0.781817
0.932, 0.776476
0.933, 0.770981
0.934, 0.765535
0.935, 0.760041
0.936, 0.754496
0.937, 0.7489
0.938, 0.743251
0.939, 0.737549
0.94, 0.731793
0.941, 0.72598
0.942, 0.720109
0.943, 0.71418
0.944, 0.708191
0.945, 0.702139
0.946, 0.696024
0.947, 0.689843
0.948, 0.683596
0.949, 0.67728
0.95, 0.670893
0.951, 0.664433
0.952, 0.657899
0.953, 0.651287
0.954, 0.644595
0.955, 0.637822
0.956, 0.630964
0.957, 0.624018
0.958, 0.616983
0.959, 0.609853
0.96, 0.602628
0.961, 0.595302
0.962, 0.587872
0.963, 0.580335
0.964, 0.572687
0.965, 0.564923
0.966, 0.557038
0.967, 0.549028
0.968, 0.540887
0.969, 0.532611
0.97, 0.524091
0.971, 0.5155
0.972, 0.506748
0.973, 0.497826
0.974, 0.488726
0.975, 0.479438
0.976, 0.46995
0.977, 0.460249
0.978, 0.450323
0.979, 0.440156
0.98, 0.429731
0.981, 0.41903
0.982, 0.40803
0.983, 0.396707
0.984, 0.385035
0.985, 0.372982
0.986, 0.360512
0.987, 0.347585
0.988, 0.334004
0.989, 0.319924
0.99, 0.305171
0.991, 0.289641
0.992, 0.273204
0.993, 0.25569
0.994, 0.236873
0.995, 0.216297
0.996, 0.193572
0.997, 0.167764
0.998, 0.13709
0.999, 0.0971856
1, 0.00752158
1.001, 2.89624e-08
1.002, 3.4821e-07
1.003, 8.58608e-05
1.004, 3.21019e-06
1.005, 8.52499e-08
1.006, 1.70541e-09
1.007, 9.61638e-05
1.008, 2.34407e-05
1.009, 5.32722e-06
1.01, 1.1365e-06
1.011, 2.2894e-07
1.012, 4.3748e-08
1.013, 7.96445e-09
1.014, 1.3865e-09
1.015, 2.31335e-10
1.016, 3.7082e-11
1.017, 7.77974e-05
1.018, 4.2071e-05
1.019, 2.24734e-05
1.02, 1.18659e-05
1.021, 6.19643e-06
1.022, 3.20199e-06
1.023, 1.63821e-06
1.024, 8.30179e-07
1.025, 4.16909e-07
1.026, 2.07559e-07
1.027, 1.02481e-07
1.028, 5.01976e-08
1.029, 2.44031e-08
1.03, 1.17763e-08
1.031, 5.64239e-09
1.032, 2.68517e-09
1.033, 1.26984e-09
1.034, 5.96472e-10
1.035, 2.78643e-10
1.036, 1.2927e-10
1.037, 5.97267e-11
1.038, 2.74039e-11
1.039, 1.25137e-11
1.04, 5.68935e-12
1.041, 8.09685e-05
1.042, 6.25717e-05
1.043, 4.82692e-05
1.044, 3.71721e-05
1.045, 2.85786e-05
1.046, 2.19363e-05
1.047, 1.68114e-05
1.048, 1.28643e-05
1.049, 9.82945e-06
1.05, 7.49981e-06
1.051, 5.71436e-06
1.052, 4.34811e-06
1.053, 3.30419e-06
1.054, 2.50769e-06
1.055, 1.90086e-06
1.056, 1.43915e-06
1.057, 1.08832e-06
1.058, 8.22082e-07
1.059, 6.20292e-07
1.06, 4.67533e-07
1.061, 3.52032e-07
1.062, 2.64797e-07
1.063, 1.98981e-07
1.064, 1.49381e-07
1.065, 1.12044e-07
1.066, 8.39608e-08
1.067, 6.28622e-08
1.068, 4.70244e-08
1.069, 3.51486e-08
1.07, 2.62503e-08
1.071, 1.95895e-08
1.072, 1.46071e-08
1.073, 1.08841e-08
1.074, 8.10412e-09
1.075, 6.02971e-09
1.076, 4.48351e-09
1.077, 3.33154e-09
1.078, 2.47368e-09
1.079, 1.83567e-09
1.08, 1.36123e-09
1.081, 1.00907e-09
1.082, 7.47403e-10
1.083, 5.5331e-10
1.084, 4.09399e-10
1.085, 3.02748e-10
1.086, 2.23727e-10
1.087, 1.65274e-10
1.088, 1.22006e-10
1.089, 9.00293e-11
1.09, 6.64232e-11
1.091, 4.89392e-11
1.092, 3.60817e-11
1.093, 2.65803e-11
1.094, 1.95718e-11
1.095, 1.44081e-11
1.096, 1.05994e-11
1.097, 7.79398e-12
1.098, 5.72434e-12
1.099, 4.20858e-12
1.1, 3.09424e-12
1.101, 2.27058e-12
1.102, 9.8199e-05
1.103, 8.89054e-05
1.104, 8.04798e-05
1.105, 7.28425e-05
1.106, 6.59209e-05
1.107, 5.9649e-05
1.108, 5.39669e-05
1.109, 4.88198e-05
1.11, 4.41582e-05
1.111, 3.9937e-05
1.112, 3.6115e-05
1.113, 3.26551e-05
1.114, 2.95233e-05
1.115, 2.66891e-05
1.116, 2.41244e-05
1.117, 2.18039e-05
1.118, 1.97047e-05
1.119, 1.78058e-05
1.12, 1.60885e-05
1.121, 1.45354e-05
1.122, 1.31311e-05
1.123, 1.18614e-05
1.124, 1.07137e-05
1.125, 9.67617e-06
1.126, 8.73845e-06
1.127, 7.891e-06
1.128, 7.12522e-06
1.129, 6.43328e-06
1.13, 5.80814e-06
1.131, 5.2434e-06
1.132, 4.73326e-06
1.133, 4.27248e-06
1.134, 3.85633e-06
1.135, 3.4805e-06
1.136, 3.14113e-06
1.137, 2.83469e-06
1.138, 2.55801e-06
1.139, 2.30822e-06
1.14, 2.08272e-06
1.141, 1.87916e-06
1.142, 1.69542e-06
1.143, 1.52958e-06
1.144, 1.37991e-06
1.145, 1.24482e-06
1.146, 1.12293e-06
1.147, 1.01293e-06
1.148, 9.13673e-07
1.149, 8.24117e-07
1.15, 7.43314e-07
1.151, 6.70414e-07
1.152, 6.04645e-07
1.153, 5.45316e-07
1.154, 4.91796e-07
1.155, 4.43515e-07
1.156, 3.99968e-07
1.157, 3.60687e-07
1.158, 3.25257e-07
1.159, 2.93303e-07
1.16, 2.64484e-07
1.161, 2.38491e-07
1.162, 2.15051e-07
1.163, 1.93912e-07
1.164, 1.74849e-07
1.165, 1.57657e-07
1.166, 1.42155e-07
1.167, 1.28177e-07
1.168, 1.15571e-07
1.169, 1.04205e-07
1.17, 9.39561e-08
1.171, 8.47152e-08
1.172, 7.6382e-08
1.173, 6.88697e-08
1.174, 6.20951e-08
1.175, 5.59876e-08
1.176, 5.04804e-08
1.177, 4.55157e-08
1.178, 4.10387e-08
1.179, 3.70023e-08
1.18, 3.33636e-08
1.181, 3.00822e-08
1.182, 2.71244e-08
1.183, 2.44571e-08
1.184, 2.20522e-08
1.185, 1.98845e-08
1.186, 1.79298e-08
1.187, 1.61673e-08
1.188, 1.45783e-08
1.189, 1.31457e-08
1.19, 1.18542e-08
1.191, 1.06893e-08
1.192, 9.63942e-09
1.193, 8.69257e-09
1.194, 7.83901e-09
1.195, 7.0693e-09
1.196, 6.37529e-09
1.197, 5.74951e-09
1.198, 5.18521e-09
1.199, 4.67652e-09
1.2, 4.21769e-09
